2,0.20976960629439761
3,0.18880991449158674
4,0.18609353947757312
5,0.2016198289831735
6,0.19561373434299167
7,0.1949908172729033
8,0.18180715253926355
9,0.17400633924112555
10,0.14975692781214647
11,0.1365732630785067
12,0.11561389741028752
13,0.10601869158878505
14,0.08984437264953779
15,0.06709061445795414
